"customer_id","age_at_campaign","education","marital_status","income","dependents","customer_since","recency_days","wine_spend","fruit_spend","meat_spend","fish_spend","sweets_spend","gold_spend","total_spend","deals_purchases","web_purchases","catalog_purchases","store_purchases","total_purchases","web_visits_month","accepted_campaigns_total","previous_campaign_accepted","preferred_category","preferred_channel","historical_response","intent_segment","marketing_segment","baseline_lead_score","purchase_likelihood","suggested_action"
"10951","46","Graduation","Married","45688","1","2014-01-25","20","279","0","18","0","0","9","306","2","3","1","8","14","4","1","Yes","Wine","Store","0","Medium Intent","Standard Nurture","46","Medium","Nurture email with category-specific content and social proof"
"544","60","Graduation","Married","62820","0","2013-05-11","51","398","61","265","138","61","53","976","1","3","4","6","14","1","0","No","Wine","Store","0","Medium Intent","Standard Nurture","51","Medium","Nurture email with category-specific content and social proof"
"17","43","PhD","Married","60491","1","2013-09-06","81","637","47","237","12","19","76","1028","4","6","11","7","28","5","0","No","Wine","Catalog","0","Medium Intent","Digitally Engaged","49","Medium","Nurture email with category-specific content and social proof"
"10680","28","Graduation","Together","33235","1","2014-02-05","71","45","0","16","2","1","6","70","1","3","0","3","7","7","0","No","Wine","Web","0","Low Intent","Standard Nurture","20","Low","Low-frequency awareness campaign with educational content"
"3265","55","Graduation","Married","35701","0","2013-03-19","36","21","1","9","7","3","5","46","1","1","0","3","5","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","27","Low","Low-frequency awareness campaign with educational content"
"5623","34","Master","Married","31535","1","2013-09-26","95","15","4","13","0","0","19","51","1","1","1","2","5","7","1","Yes","Gold","Store","0","Low Intent","Dormant Customer","18","Low","Low-frequency awareness campaign with educational content"
"5832","54","Second Cycle","Together","92556","0","2014-04-20","32","493","183","352","184","23","28","1263","0","3","5","13","21","0","0","No","Wine","Store","0","High Intent","High Value Customer","71","High","Sales outreach with a premium personalized offer"
"5544","44","Graduation","Single","67384","1","2012-11-10","32","957","40","175","158","53","107","1490","2","7","8","5","22","5","1","Yes","Wine","Catalog","0","High Intent","High Value Customer","72","High","Sales outreach with a premium personalized offer"
"6417","43","Master","Together","80573","0","2012-10-14","85","829","138","430","60","92","15","1564","1","4","6","13","24","2","0","No","Wine","Store","0","Medium Intent","High Value Customer","61","Medium","Nurture email with category-specific content and social proof"
"5831","47","Graduation","Married","77870","1","2012-08-22","93","1017","50","500","65","50","133","1815","3","5","5","5","18","8","2","Yes","Wine","Catalog","1","Medium Intent","High Value Customer","69","Medium","Nurture email with category-specific content and social proof"
"7101","51","PhD","Widow","52278","1","2013-01-25","24","953","0","71","0","0","174","1198","6","10","5","10","31","8","0","No","Wine","Web","0","Medium Intent","High Value Customer","61","Medium","Nurture email with category-specific content and social proof"
"10176","46","Graduation","Single","57107","1","2012-08-24","44","159","0","120","0","0","137","416","7","4","4","8","23","8","2","Yes","Wine","Store","1","Medium Intent","Discount Sensitive","54","Medium","Nurture email with category-specific content and social proof"
"2326","24","Graduation","Married","18929","0","2013-02-16","15","32","0","8","23","4","18","85","1","1","0","4","6","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","27","Low","Low-frequency awareness campaign with educational content"
"4385","33","PhD","Single","36038","1","2013-05-31","82","23","0","15","0","2","7","47","2","3","0","3","8","6","0","No","Wine","Web","0","Low Intent","Dormant Customer","20","Low","Low-frequency awareness campaign with educational content"
"2929","38","Graduation","Single","20180","0","2013-02-20","27","18","42","24","15","20","18","137","1","2","1","4","8","7","0","No","Fruit","Store","0","Low Intent","Standard Nurture","28","Low","Low-frequency awareness campaign with educational content"
"10686","49","PhD","Together","34230","2","2012-12-26","72","15","0","4","0","0","2","21","1","1","0","2","4","7","0","No","Wine","Store","0","Low Intent","Standard Nurture","18","Low","Low-frequency awareness campaign with educational content"
"2546","37","Second Cycle","Single","31878","1","2014-06-22","7","23","4","5","10","5","23","70","1","1","0","4","6","3","0","No","Gold","Store","0","Low Intent","Standard Nurture","32","Low","Low-frequency awareness campaign with educational content"
"3283","42","Second Cycle","Married","70932","1","2014-01-19","57","200","193","100","46","185","185","909","2","6","2","12","22","3","0","No","Wine","Store","0","Medium Intent","Standard Nurture","56","Medium","Nurture email with category-specific content and social proof"
"3138","58","Graduation","Single","91249","0","2012-10-20","84","1324","27","119","71","108","27","1676","0","7","9","6","22","4","4","Yes","Wine","Catalog","1","High Intent","High Value Customer","76","High","Sales outreach with a premium personalized offer"
"4994","71","Master","Single","77598","0","2013-10-01","53","1193","33","281","129","66","33","1735","1","7","5","13","26","3","1","Yes","Wine","Store","0","High Intent","High Value Customer","73","High","Sales outreach with a premium personalized offer"
"7966","55","Graduation","Single","80982","2","2013-01-08","48","505","137","401","104","22","22","1191","3","11","5","11","30","5","0","No","Wine","Web","0","Medium Intent","High Value Customer","63","Medium","Nurture email with category-specific content and social proof"
"3112","37","Master","Married","22701","1","2013-09-05","2","2","4","9","0","4","5","24","1","1","0","3","5","5","0","No","Meat","Store","0","Low Intent","Standard Nurture","30","Low","Low-frequency awareness campaign with educational content"
"10872","45","PhD","Married","55212","1","2012-11-23","65","1103","0","45","0","0","34","1182","3","4","2","11","20","8","2","Yes","Wine","Store","0","Medium Intent","High Value Customer","62","Medium","Nurture email with category-specific content and social proof"
"2181","44","Graduation","Married","70617","0","2013-06-23","45","353","61","753","40","46","27","1280","1","3","3","7","14","2","0","No","Meat","Store","0","Medium Intent","Standard Nurture","58","Medium","Nurture email with category-specific content and social proof"
"1867","57","Graduation","Single","64849","0","2012-11-13","42","652","48","350","94","84","108","1336","1","9","3","6","19","5","0","No","Wine","Web","1","Medium Intent","High Value Customer","62","Medium","Nurture email with category-specific content and social proof"
"1518","49","Master","Married","62694","2","2013-06-17","29","379","6","157","25","91","91","749","5","9","3","7","24","7","0","No","Wine","Web","0","Medium Intent","Digitally Engaged","56","Medium","Nurture email with category-specific content and social proof"
"5734","40","PhD","Married","61917","2","2013-11-20","83","46","4","36","2","2","1","91","1","2","0","4","7","5","0","No","Wine","Store","0","Low Intent","Dormant Customer","24","Low","Low-frequency awareness campaign with educational content"
"2878","67","PhD","Married","67472","1","2013-09-28","93","162","31","127","8","17","69","414","2","4","2","7","15","3","0","No","Wine","Store","0","Low Intent","Dormant Customer","35","Low","Low-frequency awareness campaign with educational content"
"1458","32","Master","Married","21059","1","2014-01-07","40","8","3","19","3","3","8","44","3","3","0","3","9","6","0","No","Meat","Web","0","Low Intent","Discount Sensitive","25","Low","Low-frequency awareness campaign with educational content"
"7007","46","Master","Married","29543","2","2014-04-01","47","17","3","18","3","4","18","63","2","3","1","2","8","7","0","No","Gold","Web","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"6200","63","Graduation","Married","75903","1","2013-04-08","50","340","108","185","130","38","100","901","2","6","6","9","23","3","0","No","Wine","Store","0","Medium Intent","Standard Nurture","58","Medium","Nurture email with category-specific content and social proof"
"1403","39","Second Cycle","Together","34984","2","2012-09-06","40","8","4","15","3","5","3","38","2","1","0","3","6","7","0","No","Meat","Store","0","Low Intent","Standard Nurture","26","Low","Low-frequency awareness campaign with educational content"
"4827","58","PhD","Single","54998","1","2013-03-10","3","154","22","202","39","30","8","455","5","4","2","9","20","4","0","No","Meat","Store","1","Medium Intent","Discount Sensitive","55","Medium","Nurture email with category-specific content and social proof"
"6250","65","PhD","Widow","54356","1","2012-11-19","62","710","15","30","20","0","0","775","3","11","2","8","24","8","0","No","Wine","Web","1","Medium Intent","Digitally Engaged","49","Medium","Nurture email with category-specific content and social proof"
"9291","55","Master","Married","34242","1","2014-03-23","25","8","2","4","0","0","1","15","1","0","0","3","4","5","0","No","Wine","Store","0","Low Intent","Standard Nurture","27","Low","Low-frequency awareness campaign with educational content"
"2478","41","Graduation","Married","25410","1","2013-08-31","48","2","2","4","13","13","4","38","1","1","0","4","6","4","0","No","Fish","Store","0","Low Intent","Standard Nurture","21","Low","Low-frequency awareness campaign with educational content"
"1139","30","PhD","Married","73356","0","2014-02-06","56","1050","14","322","0","14","112","1512","1","5","11","5","22","2","3","Yes","Wine","Catalog","1","High Intent","High Value Customer","75","High","Sales outreach with a premium personalized offer"
"5138","64","Graduation","Together","28320","1","2013-01-14","68","19","1","14","3","2","4","43","1","1","0","3","5","8","0","No","Wine","Store","0","Low Intent","Standard Nurture","18","Low","Low-frequency awareness campaign with educational content"
"5393","37","Graduation","Single","23763","1","2012-08-07","64","22","0","6","6","2","6","42","1","1","0","3","5","7","0","No","Wine","Store","0","Low Intent","Standard Nurture","18","Low","Low-frequency awareness campaign with educational content"
"10413","30","Graduation","Married","72570","0","2014-04-25","67","274","83","216","151","141","224","1089","1","4","6","12","23","1","0","No","Wine","Store","0","Medium Intent","Standard Nurture","56","Medium","Nurture email with category-specific content and social proof"
"5015","38","Master","Married","34529","1","2012-09-14","94","68","6","38","3","6","41","162","2","2","2","3","9","7","0","No","Wine","Store","0","Low Intent","Dormant Customer","19","Low","Low-frequency awareness campaign with educational content"
"10868","63","Graduation","Widow","70792","0","2013-02-06","82","344","45","654","104","11","114","1272","2","3","4","10","19","3","0","No","Meat","Store","0","Medium Intent","Dormant Customer","55","Medium","Nurture email with category-specific content and social proof"
"10676","32","Graduation","Married","63211","0","2012-11-02","3","145","193","459","205","26","145","1173","2","3","8","7","20","2","0","No","Meat","Catalog","1","Medium Intent","High Value Customer","68","Medium","Nurture email with category-specific content and social proof"
"2495","40","Master","Married","83891","1","2014-06-20","24","217","38","350","111","85","15","816","1","4","7","10","22","1","0","No","Meat","Store","0","Medium Intent","Standard Nurture","63","Medium","Nurture email with category-specific content and social proof"
"7842","46","Graduation","Single","36065","2","2013-03-31","54","18","7","34","10","2","3","74","3","3","0","3","9","8","0","No","Meat","Web","0","Low Intent","Discount Sensitive","26","Low","Low-frequency awareness campaign with educational content"
"9955","60","Graduation","Together","39898","1","2013-02-12","20","69","8","26","12","7","12","134","2","3","0","4","9","7","0","No","Wine","Store","0","Low Intent","Standard Nurture","35","Low","Low-frequency awareness campaign with educational content"
"6663","74","PhD","Single","51141","0","2013-07-08","96","144","0","7","0","0","6","157","1","3","1","4","9","5","0","No","Wine","Store","0","Low Intent","Dormant Customer","23","Low","Low-frequency awareness campaign with educational content"
"2162","38","Graduation","Married","56939","1","2013-09-18","19","256","34","103","90","29","49","561","2","3","3","10","18","3","0","No","Wine","Store","0","Medium Intent","Standard Nurture","52","Medium","Nurture email with category-specific content and social proof"
"3434","63","Graduation","Single","80872","0","2014-05-12","60","483","72","567","94","12","108","1336","1","4","4","10","19","1","0","No","Meat","Store","0","Medium Intent","High Value Customer","62","Medium","Nurture email with category-specific content and social proof"
"7919","38","PhD","Together","72335","0","2012-08-13","2","1285","105","653","28","21","0","2092","1","10","4","8","23","8","0","No","Wine","Web","1","High Intent","High Value Customer","83","High","Sales outreach with a premium personalized offer"
"5626","50","PhD","Single","61798","0","2013-11-23","13","338","4","89","11","8","13","463","1","4","2","9","16","4","0","No","Wine","Store","0","Medium Intent","Standard Nurture","51","Medium","Nurture email with category-specific content and social proof"
"6428","64","PhD","Widow","76842","0","2014-05-03","37","605","10","345","84","54","32","1130","1","1","8","7","17","0","0","No","Wine","Catalog","0","Medium Intent","High Value Customer","62","Medium","Nurture email with category-specific content and social proof"
"8514","38","Graduation","Together","29478","1","2014-01-17","59","8","0","7","3","1","1","20","1","1","0","3","5","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","19","Low","Low-frequency awareness campaign with educational content"
"10448","58","Graduation","Single","46998","1","2012-10-22","55","172","41","86","45","6","27","377","5","5","3","5","18","7","1","Yes","Wine","Web","0","Medium Intent","Digitally Engaged","45","Medium","Nurture email with category-specific content and social proof"
"2109","24","Graduation","Single","96843","0","2013-04-23","60","448","71","951","40","17","17","1544","1","6","11","10","28","2","1","Yes","Meat","Catalog","1","High Intent","High Value Customer","74","High","Sales outreach with a premium personalized offer"
"7530","64","PhD","Widow","56551","2","2014-05-07","48","67","4","32","17","2","16","138","3","2","1","4","10","4","0","No","Wine","Store","0","Low Intent","Discount Sensitive","34","Low","Low-frequency awareness campaign with educational content"
"8925","49","Master","Married","70053","1","2013-07-03","38","512","53","98","81","179","89","1012","3","8","5","10","26","5","0","No","Wine","Store","0","Medium Intent","High Value Customer","60","Medium","Nurture email with category-specific content and social proof"
"3009","52","PhD","Widow","71670","0","2013-07-09","8","1462","16","128","0","0","160","1766","1","5","3","6","15","6","3","Yes","Wine","Store","1","High Intent","High Value Customer","83","High","Sales outreach with a premium personalized offer"
"6355","36","Graduation","Married","44359","2","2014-06-17","19","20","0","14","7","3","1","45","3","2","0","4","9","3","0","No","Wine","Store","0","Low Intent","Discount Sensitive","35","Low","Low-frequency awareness campaign with educational content"
"3517","62","Graduation","Single","40887","2","2013-05-06","32","50","4","44","10","10","43","161","3","3","1","3","10","9","0","No","Wine","Web","1","Low Intent","Discount Sensitive","34","Low","Low-frequency awareness campaign with educational content"
"1158","48","Graduation","Divorced","48877","1","2014-01-05","27","102","1","15","2","0","24","144","1","3","0","4","8","7","0","No","Wine","Store","0","Low Intent","Standard Nurture","35","Low","Low-frequency awareness campaign with educational content"
"6203","67","Graduation","Together","74485","0","2013-08-24","58","499","149","815","173","49","49","1734","1","6","7","12","26","3","0","No","Meat","Store","0","Medium Intent","High Value Customer","68","Medium","Nurture email with category-specific content and social proof"
"7165","42","Graduation","Together","64474","1","2013-10-22","59","381","35","172","56","86","93","823","2","8","2","10","22","5","0","No","Wine","Store","0","Medium Intent","Digitally Engaged","51","Medium","Nurture email with category-specific content and social proof"
"3595","51","Graduation","Together","77226","1","2014-02-28","29","631","43","239","128","76","21","1138","2","6","8","12","28","3","0","No","Wine","Store","0","Medium Intent","High Value Customer","65","Medium","Nurture email with category-specific content and social proof"
"8537","65","Graduation","Widow","72643","0","2013-02-27","60","526","80","553","123","94","53","1429","1","3","10","7","21","2","1","Yes","Meat","Catalog","1","Medium Intent","High Value Customer","66","Medium","Nurture email with category-specific content and social proof"
"4331","36","Master","Together","85738","0","2014-01-23","41","913","26","376","17","26","13","1371","1","3","6","11","21","1","2","Yes","Wine","Store","0","High Intent","High Value Customer","77","High","Sales outreach with a premium personalized offer"
"6281","48","Graduation","Divorced","55686","1","2013-02-14","27","673","0","199","37","47","26","982","2","6","3","5","16","4","1","Yes","Wine","Web","0","Medium Intent","Standard Nurture","60","Medium","Nurture email with category-specific content and social proof"
"4338","31","Graduation","Single","39062","1","2014-03-25","28","23","0","9","0","0","12","44","1","1","0","3","5","4","1","Yes","Wine","Store","0","Low Intent","Standard Nurture","33","Low","Low-frequency awareness campaign with educational content"
"2452","43","Graduation","Together","34600","2","2013-01-01","8","199","33","60","8","3","15","318","5","5","2","5","17","8","0","No","Wine","Web","1","Medium Intent","Digitally Engaged","45","Medium","Nurture email with category-specific content and social proof"
"9507","39","Graduation","Married","40794","1","2013-04-07","18","261","23","73","4","23","50","434","2","6","3","5","16","7","0","No","Wine","Web","0","Medium Intent","Digitally Engaged","45","Medium","Nurture email with category-specific content and social proof"
"8360","43","Second Cycle","Married","54690","2","2013-11-07","76","111","16","37","7","9","18","198","3","3","1","5","12","3","0","No","Wine","Store","0","Low Intent","Discount Sensitive","31","Low","Low-frequency awareness campaign with educational content"
"10311","45","Graduation","Married","4428","1","2013-10-05","0","16","4","12","2","4","321","359","0","25","0","0","25","1","0","No","Gold","Web","0","Low Intent","Standard Nurture","41","Low","Low-frequency awareness campaign with educational content"
"5117","51","Second Cycle","Married","32632","0","2012-08-02","32","63","151","137","153","19","53","576","2","4","4","8","18","5","0","No","Fish","Store","0","Medium Intent","Standard Nurture","45","Medium","Nurture email with category-specific content and social proof"
"4867","46","PhD","Single","38236","2","2013-09-20","2","58","0","18","2","0","10","88","4","3","0","4","11","7","0","No","Wine","Store","0","Low Intent","Discount Sensitive","39","Low","Low-frequency awareness campaign with educational content"
"9289","35","Graduation","Married","36781","1","2014-04-10","16","29","1","17","0","3","13","63","1","2","1","2","6","8","0","No","Wine","Web","1","Low Intent","Standard Nurture","31","Low","Low-frequency awareness campaign with educational content"
"10913","30","Master","Single","31385","1","2012-12-05","56","3","2","12","0","1","9","27","1","1","0","2","4","8","1","Yes","Meat","Store","1","Low Intent","Standard Nurture","24","Low","Low-frequency awareness campaign with educational content"
"3032","30","Graduation","Married","24570","1","2013-02-27","97","28","34","62","11","14","44","193","3","4","0","4","11","9","0","No","Meat","Web","0","Low Intent","Discount Sensitive","18","Low","Low-frequency awareness campaign with educational content"
"8524","40","PhD","Divorced","25509","1","2012-09-18","15","40","3","30","10","7","11","101","3","3","0","3","9","9","0","No","Wine","Web","1","Low Intent","Discount Sensitive","32","Low","Low-frequency awareness campaign with educational content"
"3334","63","Graduation","Married","94642","0","2014-02-12","35","879","143","797","106","143","143","2211","0","5","7","9","21","1","2","Yes","Wine","Store","0","High Intent","High Value Customer","90","High","Sales outreach with a premium personalized offer"
"4470","52","Master","Married","58646","1","2013-06-10","3","62","1","44","6","5","22","140","1","2","1","4","8","4","0","No","Wine","Store","0","Low Intent","Standard Nurture","42","Low","Low-frequency awareness campaign with educational content"
"1406","39","Graduation","Single","53201","2","2013-02-12","49","280","7","81","20","0","27","415","8","6","3","5","22","7","0","No","Wine","Web","0","Low Intent","Digitally Engaged","44","Low","Low-frequency awareness campaign with educational content"
"8619","57","Graduation","Together","21994","1","2012-12-24","4","9","0","6","3","1","3","22","1","0","0","3","4","5","0","No","Wine","Store","0","Low Intent","Standard Nurture","27","Low","Low-frequency awareness campaign with educational content"
"10821","36","Graduation","Married","57113","2","2013-02-06","45","182","4","33","0","2","42","263","6","4","1","5","16","7","0","No","Wine","Store","0","Low Intent","Discount Sensitive","41","Low","Low-frequency awareness campaign with educational content"
"4552","23","Graduation","Married","51373","0","2013-06-22","37","83","2","101","64","26","117","393","1","3","5","3","12","4","0","No","Gold","Catalog","0","Low Intent","Standard Nurture","41","Low","Low-frequency awareness campaign with educational content"
"898","28","Graduation","Married","23477","1","2013-10-21","39","38","15","54","3","8","29","147","3","3","0","4","10","8","0","No","Meat","Store","0","Low Intent","Discount Sensitive","28","Low","Low-frequency awareness campaign with educational content"
"9797","58","Graduation","Married","58116","1","2014-04-13","38","228","19","130","4","11","51","443","2","3","3","8","16","2","0","No","Wine","Store","0","Medium Intent","Standard Nurture","46","Medium","Nurture email with category-specific content and social proof"
"10949","51","PhD","Divorced","72968","0","2013-12-16","8","1092","37","592","145","37","55","1958","1","5","5","8","19","3","1","Yes","Wine","Store","1","High Intent","High Value Customer","83","High","Sales outreach with a premium personalized offer"
"8212","43","Master","Married","39791","1","2013-03-28","89","85","15","27","13","13","21","174","2","3","1","4","10","7","0","No","Wine","Store","0","Low Intent","Dormant Customer","23","Low","Low-frequency awareness campaign with educational content"
"6248","67","Master","Single","91712","0","2013-10-17","47","1276","24","746","94","29","48","2217","0","9","7","11","27","3","1","Yes","Wine","Store","1","High Intent","High Value Customer","83","High","Sales outreach with a premium personalized offer"
"10164","56","Graduation","Single","94472","1","2014-04-03","75","1017","33","417","108","100","16","1691","1","5","5","5","16","5","2","Yes","Wine","Catalog","0","High Intent","High Value Customer","74","High","Sales outreach with a premium personalized offer"
"4547","54","Graduation","Together","13672","2","2013-04-17","86","6","2","9","2","1","5","25","2","1","0","3","6","8","0","No","Meat","Store","0","Low Intent","Dormant Customer","10","Low","Low-frequency awareness campaign with educational content"
"6815","34","Second Cycle","Married","96547","0","2014-05-23","4","448","21","125","52","101","62","809","0","7","6","8","21","2","3","Yes","Wine","Store","1","High Intent","Standard Nurture","80","High","Sales outreach with a premium personalized offer"
"4122","39","Graduation","Married","79205","0","2012-08-29","73","504","23","117","179","28","44","895","1","6","5","4","16","4","1","Yes","Wine","Web","1","Medium Intent","Standard Nurture","54","Medium","Nurture email with category-specific content and social proof"
"10841","39","PhD","Together","56559","1","2012-12-25","46","226","22","133","41","31","31","484","3","4","3","8","18","4","0","No","Wine","Store","0","Medium Intent","Discount Sensitive","46","Medium","Nurture email with category-specific content and social proof"
"5370","41","PhD","Married","32644","1","2013-01-16","38","239","3","141","0","7","23","413","4","7","1","6","18","8","1","Yes","Wine","Web","0","Low Intent","Digitally Engaged","44","Low","Low-frequency awareness campaign with educational content"
"176","34","Second Cycle","Single","67506","1","2014-01-02","73","90","38","67","33","36","67","331","1","4","1","6","12","3","0","No","Wine","Store","0","Low Intent","Standard Nurture","36","Low","Low-frequency awareness campaign with educational content"
"4860","44","Graduation","Single","24206","1","2013-03-08","66","7","2","8","3","2","3","25","1","1","0","3","5","6","0","No","Meat","Store","0","Low Intent","Standard Nurture","17","Low","Low-frequency awareness campaign with educational content"
"10757","47","PhD","Divorced","28420","1","2013-12-24","36","4","2","5","2","0","0","13","1","1","0","2","4","6","0","No","Meat","Store","0","Low Intent","Standard Nurture","23","Low","Low-frequency awareness campaign with educational content"
"4023","44","Graduation","Married","22979","1","2012-09-06","29","16","17","19","20","21","22","115","3","3","2","2","10","8","0","No","Gold","Web","1","Low Intent","Discount Sensitive","30","Low","Low-frequency awareness campaign with educational content"
"6679","48","Graduation","Single","33279","0","2014-06-12","29","10","3","3","0","0","0","16","1","0","0","3","4","3","0","No","Wine","Store","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"9923","42","Master","Single","46423","2","2013-09-18","6","68","0","16","0","0","8","92","3","2","0","4","9","7","0","No","Wine","Store","0","Low Intent","Discount Sensitive","39","Low","Low-frequency awareness campaign with educational content"
"7181","37","Graduation","Married","30368","1","2013-11-07","97","35","0","13","2","0","2","52","2","2","0","3","7","8","0","No","Wine","Store","0","Low Intent","Dormant Customer","15","Low","Low-frequency awareness campaign with educational content"
"3599","44","Graduation","Married","63684","1","2012-11-26","61","575","80","428","208","93","80","1464","3","8","4","8","23","5","0","No","Wine","Web","0","Medium Intent","High Value Customer","61","Medium","Nurture email with category-specific content and social proof"
"405","50","Graduation","Divorced","41638","1","2013-02-13","68","315","0","31","4","0","91","441","4","5","5","3","17","8","1","Yes","Wine","Catalog","0","Low Intent","Digitally Engaged","40","Low","Low-frequency awareness campaign with educational content"
"6870","55","PhD","Divorced","68805","1","2013-09-17","73","182","2","49","17","13","20","283","1","3","1","7","12","2","0","No","Wine","Store","0","Low Intent","Standard Nurture","35","Low","Low-frequency awareness campaign with educational content"
"832","48","PhD","Together","65814","1","2014-03-02","90","561","14","113","10","14","35","747","3","8","2","10","23","5","0","No","Wine","Store","0","Low Intent","Digitally Engaged","44","Low","Low-frequency awareness campaign with educational content"
"2002","56","Graduation","Divorced","71964","0","2013-05-20","81","587","51","932","180","34","86","1870","1","5","6","5","17","3","0","No","Meat","Catalog","0","Medium Intent","High Value Customer","63","Medium","Nurture email with category-specific content and social proof"
"3657","28","Graduation","Single","39146","1","2013-02-14","1","94","1","33","13","12","12","165","3","4","0","4","11","8","0","No","Wine","Web","0","Low Intent","Discount Sensitive","40","Low","Low-frequency awareness campaign with educational content"
"500","37","Graduation","Together","96876","0","2013-08-06","79","908","43","735","40","194","21","1941","1","7","7","9","24","2","3","Yes","Wine","Store","1","High Intent","High Value Customer","82","High","Sales outreach with a premium personalized offer"
"1951","33","Basic","Married","34445","0","2013-01-27","92","228","122","122","208","129","30","839","6","11","2","8","27","9","0","No","Wine","Web","0","Low Intent","Digitally Engaged","39","Low","Low-frequency awareness campaign with educational content"
"3262","56","Graduation","Single","68281","0","2012-08-07","31","995","112","417","42","48","41","1655","1","2","9","13","25","5","0","No","Wine","Store","1","High Intent","High Value Customer","71","High","Sales outreach with a premium personalized offer"
"4102","39","Second Cycle","Married","37284","2","2013-03-29","46","11","1","2","2","1","6","23","1","0","0","3","4","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","23","Low","Low-frequency awareness campaign with educational content"
"7042","31","Graduation","Married","36790","0","2013-03-01","14","3","3","14","15","21","10","66","1","2","1","2","6","9","0","No","Sweets","Web","1","Low Intent","Standard Nurture","31","Low","Low-frequency awareness campaign with educational content"
"10598","47","Graduation","Together","27943","2","2013-04-15","89","12","1","16","4","1","3","37","3","2","0","3","8","8","0","No","Meat","Store","0","Low Intent","Discount Sensitive","16","Low","Low-frequency awareness campaign with educational content"
"255","63","Graduation","Divorced","22263","2","2014-03-30","31","17","0","2","0","0","2","21","2","1","0","3","6","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","24","Low","Low-frequency awareness campaign with educational content"
"2375","42","Graduation","Together","30261","3","2012-09-25","75","8","0","5","0","3","6","22","1","0","0","3","4","8","0","No","Wine","Store","0","Low Intent","Standard Nurture","16","Low","Low-frequency awareness campaign with educational content"
"9829","36","Graduation","Together","28587","1","2014-02-12","42","22","4","17","12","10","13","78","3","2","0","4","9","6","0","No","Wine","Store","0","Low Intent","Discount Sensitive","27","Low","Low-frequency awareness campaign with educational content"
"6214","32","Master","Married","43815","1","2013-04-05","53","14","10","29","4","7","15","79","1","2","0","3","6","6","0","No","Meat","Store","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"4954","58","Graduation","Married","48195","2","2014-01-21","53","106","27","68","52","7","5","265","6","4","2","5","17","6","0","No","Wine","Store","0","Low Intent","Discount Sensitive","38","Low","Low-frequency awareness campaign with educational content"
"7861","62","Master","Married","77027","1","2014-02-05","23","820","57","242","45","0","11","1175","2","8","3","6","19","4","0","No","Wine","Web","0","Medium Intent","High Value Customer","66","Medium","Nurture email with category-specific content and social proof"
"4837","49","PhD","Married","71322","1","2013-02-16","57","753","43","226","69","10","204","1305","2","8","5","13","28","4","0","No","Wine","Store","0","Medium Intent","High Value Customer","62","Medium","Nurture email with category-specific content and social proof"
"9423","35","Master","Married","32765","1","2014-02-23","49","13","3","17","7","3","3","46","2","2","0","4","8","5","0","No","Meat","Store","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"4198","49","Graduation","Together","29672","2","2013-03-12","6","9","1","3","0","4","8","25","1","0","0","3","4","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","29","Low","Low-frequency awareness campaign with educational content"
"153","61","Graduation","Divorced","23272","0","2013-10-17","29","19","3","6","4","2","12","46","1","1","0","3","5","4","0","No","Wine","Store","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"9323","65","Master","Together","49912","1","2012-09-07","5","520","8","223","32","49","42","874","4","10","5","7","26","8","1","Yes","Wine","Web","1","Medium Intent","Digitally Engaged","63","Medium","Nurture email with category-specific content and social proof"
"10001","29","Second Cycle","Together","7500","1","2012-08-01","98","5","17","17","13","14","34","100","4","2","1","3","10","9","0","No","Gold","Store","0","Low Intent","Discount Sensitive","12","Low","Low-frequency awareness campaign with educational content"
"3945","67","PhD","Widow","68117","1","2013-03-10","80","618","44","215","0","17","36","930","2","11","8","4","25","6","1","Yes","Wine","Web","1","Medium Intent","Digitally Engaged","54","Medium","Nurture email with category-specific content and social proof"
"3799","59","Graduation","Married","67225","1","2013-11-26","4","315","35","322","46","7","143","868","3","7","2","11","23","5","0","No","Meat","Store","0","Medium Intent","Digitally Engaged","64","Medium","Nurture email with category-specific content and social proof"
"8625","38","Graduation","Married","17649","1","2013-11-12","70","15","1","23","0","5","1","45","3","3","0","3","9","8","0","No","Meat","Web","0","Low Intent","Discount Sensitive","18","Low","Low-frequency awareness campaign with educational content"
"3491","39","Graduation","Together","55914","1","2013-04-29","32","384","60","364","119","101","232","1260","4","11","6","8","29","7","0","No","Wine","Web","0","Medium Intent","High Value Customer","62","Medium","Nurture email with category-specific content and social proof"
"983","30","Graduation","Married","40059","1","2013-09-28","82","110","29","92","28","10","145","414","1","6","2","3","12","8","1","Yes","Gold","Web","0","Low Intent","Digitally Engaged","33","Low","Low-frequency awareness campaign with educational content"
